author,title,date,style,genre,media,dimensions,tag,location,link,image
Roger Weik,"""Untitled""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,untitled-2020.jpg
Roger Weik,"""Point of Inflection""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,point-of-inflection-2020.jpg
Roger Weik,"""Illustrative Problem"" 2020",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,illustrative-problem-2020-2020.jpg
Roger Weik,"""Under the Shear""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,under-the-shear-2020.jpg
Roger Weik,"""Included""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,included-2020.jpg
Roger Weik,"""Sign Of""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,sign-of-2020.jpg
Roger Weik,"""Of Deriving""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,of-deriving-2020.jpg
Roger Weik,"""Acting At""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,acting-at-2020.jpg
Roger Weik,"""As Stated Above""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,as-stated-above-2020.jpg
Roger Weik,"""Make No Mistake""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,make-no-mistake-2020.jpg
Roger Weik,"""Following Question""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,following-question-2020.jpg
Roger Weik,"""Cross-Cut""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,cross-cut-2020.jpg
Roger Weik,"""Evolution-Capable""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,evolution-capable-2020.jpg
Roger Weik,"""Compressive""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,compressive-2020.jpg
Roger Weik,"""Crown-Friction""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,crown-friction-2020.jpg
Roger Weik,"""Plane of Zero""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,plane-of-zero-2020-0.jpg
Roger Weik,"""Coefficient of Friction""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,coefficient-of-friction-2020.jpg
Roger Weik,"""Central Axis""",c.2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,central-axis-2020.jpg
Roger Weik,"""Two-Sides""",2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,two-sides-2020.jpg
Roger Weik,"""Straight-Line""",2020; United States,N/A,abstract,N/A,N/A,N/A,N/A,Not Found,straight-line-2020.jpg
Roger Weik,"""Plane of Symmetry"" 2020","c.2020; Los Angeles, California, United States",Abstract Art,abstract,N/A,N/A,N/A,N/A,Not Found,plane-of-symmetry-2020-2020.jpg
Roger Weik,"""Parallel Axis"" 2020","c.2020; Los Angeles, California, United States",Abstract Art,abstract,N/A,N/A,N/A,N/A,Not Found,parallel-axis-2020-2020.jpg
Roger Weik,"""Moving""","c.2020; Los Angeles, California, United States",Abstract Art,abstract,N/A,N/A,N/A,N/A,Not Found,moving-2020.jpg
Roger Weik,"""Distinguishing Features""","c.2020; Los Angeles, California, United States",Abstract Art,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/00289/images/roger-weik/distinguishing-features-2020.jpg,distinguishing-features-2020.jpg
Roger Weik,"""Deflection""  Diptych","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,deflection-diptych-2020.jpg
Roger Weik,"""Carbon-Magnitude""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/00285/images/roger-weik/carbon-magnitude-2020.jpg,carbon-magnitude-2020.jpg
Roger Weik,"""The Ides of March""  2013-2020","c.2013 - c.2020; Los Angeles, California, United States",N/A,abstract,N/A,30 x 24 cm,N/A,N/A,Not Found,the-ides-of-march-2013-2020-2020.jpg
